message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_ortho_directed,121,255,0,180,-1,0,1
marisse_ortho_directed,122,255,225,180,-1,1,0
marisse_ortho_directed,123,105,315,45,-1,1,0
marisse_ortho_directed,124,105,0,0,-1,1,1
marisse_ortho_directed,125,155,90,180,-1,0,1
marisse_ortho_directed,126,255,0,22,-1,0,1
marisse_ortho_directed,127,155,225,45,-1,0,1
marisse_ortho_directed,128,205,270,0,-1,0,0
marisse_ortho_directed,129,105,315,0,-1,0,0
marisse_ortho_directed,130,205,90,45,-1,0,1
marisse_ortho_directed,131,205,90,0,-1,0,0
marisse_ortho_directed,132,205,270,90,-1,0,1
marisse_ortho_directed,133,205,225,45,-1,0,1
marisse_ortho_directed,134,205,145,45,-1,1,0
marisse_ortho_directed,135,255,225,0,-1,1,1
marisse_ortho_directed,136,105,45,0,-1,1,1
marisse_ortho_directed,137,205,45,0,-1,1,1
marisse_ortho_directed,138,255,180,0,-1,1,1
marisse_ortho_directed,139,205,0,22,-1,1,0
marisse_ortho_directed,140,255,0,0,-1,1,1
marisse_ortho_directed,141,155,0,180,-1,1,0
marisse_ortho_directed,142,255,315,45,-1,1,0
marisse_ortho_directed,143,105,45,22,-1,1,0
marisse_ortho_directed,144,105,270,45,-1,0,1
marisse_ortho_directed,145,255,45,180,-1,1,0
marisse_ortho_directed,146,105,180,90,-1,0,1
marisse_ortho_directed,147,105,180,0,-1,1,1
marisse_ortho_directed,148,255,315,0,-1,1,1
marisse_ortho_directed,149,155,315,0,-1,1,1
marisse_ortho_directed,150,155,180,0,-1,1,1
marisse_ortho_directed,151,105,225,45,-1,1,0
marisse_ortho_directed,152,155,45,0,-1,1,1
marisse_ortho_directed,153,255,180,180,-1,1,0
marisse_ortho_directed,154,205,145,0,-1,0,0
marisse_ortho_directed,155,155,225,0,-1,1,1
marisse_ortho_directed,156,155,315,90,-1,0,1
marisse_ortho_directed,157,155,90,22,-1,0,1
marisse_ortho_directed,158,255,145,0,-1,0,0
marisse_ortho_directed,159,255,90,0,-1,0,0
marisse_ortho_directed,160,155,270,0,-1,0,0
marisse_ortho_directed,161,255,145,180,-1,0,1
marisse_ortho_directed,162,255,225,45,-1,0,1
marisse_ortho_directed,163,255,270,0,-1,0,0
marisse_ortho_directed,164,155,180,22,-1,0,1
marisse_ortho_directed,165,155,90,45,-1,0,1
marisse_ortho_directed,166,155,45,0,-1,0,0
marisse_ortho_directed,167,255,90,180,-1,1,0
marisse_ortho_directed,168,105,0,0,-1,1,1
marisse_ortho_directed,169,105,0,90,-1,1,0
marisse_ortho_directed,170,105,270,180,-1,1,0
marisse_ortho_directed,171,155,90,0,-1,1,1
marisse_ortho_directed,172,255,145,0,-1,1,1
marisse_ortho_directed,173,105,0,45,-1,1,0
marisse_ortho_directed,174,205,90,0,-1,1,1
marisse_ortho_directed,175,105,315,0,-1,1,1
marisse_ortho_directed,176,205,225,180,-1,1,0
marisse_ortho_directed,177,255,45,0,-1,1,1
marisse_ortho_directed,178,105,90,0,-1,1,1
marisse_ortho_directed,179,205,145,0,-1,1,1
marisse_ortho_directed,180,205,315,22,-1,1,0
marisse_ortho_directed,181,155,0,22,-1,0,1
marisse_ortho_directed,182,105,225,0,-1,1,1
marisse_ortho_directed,183,105,225,0,-1,1,1
marisse_ortho_directed,184,205,45,90,-1,1,0
marisse_ortho_directed,185,105,180,45,-1,0,1
marisse_ortho_directed,186,105,0,22,-1,1,0
marisse_ortho_directed,187,205,225,0,-1,1,1
marisse_ortho_directed,188,205,270,180,-1,0,1
marisse_ortho_directed,189,205,180,180,-1,0,1
marisse_ortho_directed,190,155,45,0,-1,1,1
marisse_ortho_directed,191,155,225,0,-1,1,1
marisse_ortho_directed,192,105,145,0,-1,1,1
marisse_ortho_directed,193,255,45,90,-1,1,0
marisse_ortho_directed,194,205,90,22,-1,1,0
marisse_ortho_directed,195,105,270,0,-1,1,1
marisse_ortho_directed,196,205,45,0,-1,0,0
marisse_ortho_directed,197,155,145,180,-1,0,1
marisse_ortho_directed,198,105,270,90,-1,0,1
marisse_ortho_directed,199,255,45,22,-1,1,0
marisse_ortho_directed,200,205,180,0,-1,1,1
marisse_ortho_directed,201,255,180,0,-1,1,1
marisse_ortho_directed,202,105,0,0,-1,1,1
marisse_ortho_directed,203,205,0,45,-1,1,0
marisse_ortho_directed,204,105,180,0,-1,1,1
marisse_ortho_directed,205,205,270,0,-1,1,1
marisse_ortho_directed,206,105,90,0,-1,0,0
