message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_paper_undirected,188,105,90,180,-1,0,1
marisse_paper_undirected,189,255,315,22,-1,1,0
marisse_paper_undirected,190,205,270,180,-1,0,1
marisse_paper_undirected,191,155,270,0,-1,1,1
marisse_paper_undirected,192,105,0,180,-1,0,1
marisse_paper_undirected,193,205,315,0,-1,1,1
marisse_paper_undirected,194,255,225,22,-1,1,0
marisse_paper_undirected,195,205,45,22,-1,1,0
marisse_paper_undirected,196,105,145,0,-1,1,1
marisse_paper_undirected,197,205,270,0,-1,1,1
marisse_paper_undirected,198,255,180,0,-1,1,1
marisse_paper_undirected,199,205,90,45,-1,0,1
marisse_paper_undirected,200,155,180,45,-1,0,1
marisse_paper_undirected,201,205,315,90,-1,0,1
marisse_paper_undirected,202,105,45,0,-1,1,1
marisse_paper_undirected,203,105,45,0,-1,1,1
marisse_paper_undirected,204,205,270,45,-1,0,1
marisse_paper_undirected,205,155,315,0,-1,1,1
marisse_paper_undirected,206,105,225,0,-1,1,1
marisse_paper_undirected,207,205,225,0,-1,1,1
marisse_paper_undirected,208,155,90,0,-1,1,1
marisse_paper_undirected,209,155,0,0,-1,1,1
marisse_paper_undirected,210,155,45,0,-1,1,1
marisse_paper_undirected,211,255,45,0,-1,1,1
marisse_paper_undirected,212,255,45,45,-1,1,0
marisse_paper_undirected,213,105,225,90,-1,0,1
marisse_paper_undirected,214,205,90,0,-1,1,1
marisse_paper_undirected,215,105,145,90,-1,0,1
marisse_paper_undirected,216,105,225,45,-1,1,0
marisse_paper_undirected,217,105,90,0,-1,1,1
marisse_paper_undirected,218,255,270,22,-1,1,0
marisse_paper_undirected,219,105,145,0,-1,1,1
marisse_paper_undirected,220,155,225,0,-1,1,1
marisse_paper_undirected,221,155,45,90,-1,1,0
marisse_paper_undirected,222,255,145,0,-1,1,1
marisse_paper_undirected,223,205,180,90,-1,0,1
marisse_paper_undirected,224,205,225,22,-1,1,0
marisse_paper_undirected,225,255,145,180,-1,0,1
marisse_paper_undirected,226,205,225,0,-1,1,1
marisse_paper_undirected,227,205,145,45,-1,1,0
marisse_paper_undirected,228,105,180,90,-1,0,1
marisse_paper_undirected,229,205,45,0,-1,1,1
marisse_paper_undirected,230,255,0,0,-1,1,1
marisse_paper_undirected,231,105,90,22,-1,1,0
marisse_paper_undirected,232,105,0,22,-1,1,0
marisse_paper_undirected,233,155,180,22,-1,0,1
marisse_paper_undirected,234,105,315,0,-1,1,1
marisse_paper_undirected,235,255,315,180,-1,0,1
marisse_paper_undirected,236,105,0,0,-1,1,1
marisse_paper_undirected,237,105,180,0,-1,1,1
marisse_paper_undirected,238,205,90,0,-1,1,1
marisse_paper_undirected,239,255,0,0,-1,1,1
marisse_paper_undirected,240,155,270,180,-1,0,1
marisse_paper_undirected,241,105,225,180,-1,0,1
marisse_paper_undirected,242,155,180,0,-1,1,1
marisse_paper_undirected,243,205,145,0,-1,1,1
marisse_paper_undirected,244,105,270,180,-1,0,1
marisse_paper_undirected,245,255,180,180,-1,0,1
marisse_paper_undirected,246,105,45,180,-1,0,1
marisse_paper_undirected,247,255,0,180,-1,0,1
marisse_paper_undirected,248,105,315,22,-1,1,0
marisse_paper_undirected,249,105,225,0,-1,0,0
marisse_paper_undirected,250,105,0,90,-1,0,1
marisse_paper_undirected,251,255,0,0,-1,0,0
marisse_paper_undirected,252,255,45,0,-1,1,1
marisse_paper_undirected,253,105,180,0,-1,0,0
marisse_paper_undirected,254,205,145,90,-1,0,1
marisse_paper_undirected,255,155,145,0,-1,0,0
marisse_paper_undirected,256,105,0,0,-1,1,1
