message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_ortho_undirected,117,105,180,45,-1,0,1
marisse_ortho_undirected,118,105,45,0,-1,1,1
marisse_ortho_undirected,119,255,90,0,-1,1,1
marisse_ortho_undirected,120,205,270,0,-1,1,1
marisse_ortho_undirected,121,255,90,0,-1,1,1
marisse_ortho_undirected,122,255,270,90,-1,1,0
marisse_ortho_undirected,123,105,315,90,-1,0,1
marisse_ortho_undirected,124,155,0,0,-1,1,1
marisse_ortho_undirected,125,155,45,22,-1,1,0
marisse_ortho_undirected,126,105,270,90,-1,0,1
marisse_ortho_undirected,127,255,315,0,-1,1,1
marisse_ortho_undirected,128,105,145,0,-1,1,1
marisse_ortho_undirected,129,155,90,0,-1,1,1
marisse_ortho_undirected,130,205,225,45,-1,1,0
marisse_ortho_undirected,131,105,145,45,-1,1,0
marisse_ortho_undirected,132,105,180,90,-1,0,1
marisse_ortho_undirected,133,205,145,0,-1,1,1
marisse_ortho_undirected,134,255,180,22,-1,1,0
marisse_ortho_undirected,135,205,90,22,-1,1,0
marisse_ortho_undirected,136,255,45,22,-1,1,0
marisse_ortho_undirected,137,105,180,180,-1,0,1
marisse_ortho_undirected,138,255,225,0,-1,1,1
marisse_ortho_undirected,139,155,145,45,-1,1,0
marisse_ortho_undirected,140,205,180,22,-1,0,1
marisse_ortho_undirected,141,155,180,0,-1,1,1
marisse_ortho_undirected,142,155,225,180,-1,0,1
marisse_ortho_undirected,143,255,0,0,-1,1,1
marisse_ortho_undirected,144,155,90,180,-1,0,1
marisse_ortho_undirected,145,155,315,90,-1,0,1
marisse_ortho_undirected,146,155,45,0,-1,1,1
marisse_ortho_undirected,147,205,0,0,-1,1,1
marisse_ortho_undirected,148,255,0,180,-1,0,1
marisse_ortho_undirected,149,255,145,22,-1,1,0
marisse_ortho_undirected,150,105,270,0,-1,1,1
marisse_ortho_undirected,151,255,0,22,-1,1,0
marisse_ortho_undirected,152,255,0,0,-1,1,1
marisse_ortho_undirected,153,255,225,45,-1,1,0
marisse_ortho_undirected,154,255,90,0,-1,1,1
marisse_ortho_undirected,155,105,90,45,-1,0,1
marisse_ortho_undirected,156,105,145,22,-1,1,0
marisse_ortho_undirected,157,105,45,0,-1,1,1
marisse_ortho_undirected,158,255,45,0,-1,1,1
marisse_ortho_undirected,159,205,180,0,-1,1,1
marisse_ortho_undirected,160,105,90,180,-1,0,1
marisse_ortho_undirected,161,255,0,0,-1,1,1
marisse_ortho_undirected,162,255,45,45,-1,1,0
marisse_ortho_undirected,163,205,270,90,-1,0,1
marisse_ortho_undirected,164,205,225,90,-1,0,1
marisse_ortho_undirected,165,155,45,90,-1,1,0
marisse_ortho_undirected,166,205,145,0,-1,1,1
marisse_ortho_undirected,167,205,270,45,-1,0,1
marisse_ortho_undirected,168,255,270,0,-1,1,1
marisse_ortho_undirected,169,155,0,0,-1,1,1
marisse_ortho_undirected,170,255,180,45,-1,0,1
marisse_ortho_undirected,171,155,90,22,-1,1,0
marisse_ortho_undirected,172,205,0,0,-1,1,1
marisse_ortho_undirected,173,255,270,0,-1,1,1
marisse_ortho_undirected,174,255,90,22,-1,1,0
marisse_ortho_undirected,175,155,225,0,-1,1,1
marisse_ortho_undirected,176,105,270,180,-1,1,0
marisse_ortho_undirected,177,155,270,0,-1,1,1
marisse_ortho_undirected,178,155,45,0,-1,1,1
marisse_ortho_undirected,179,155,145,22,-1,1,0
marisse_ortho_undirected,180,255,45,180,-1,1,0
marisse_ortho_undirected,181,105,270,0,-1,1,1
marisse_ortho_undirected,182,155,270,180,-1,1,0
marisse_ortho_undirected,183,255,145,180,-1,0,1
marisse_ortho_undirected,184,255,315,180,-1,0,1
marisse_ortho_undirected,185,205,45,180,-1,1,0
marisse_ortho_undirected,186,155,145,0,-1,1,1
marisse_ortho_undirected,187,155,225,45,-1,1,0
marisse_ortho_undirected,188,105,45,45,-1,1,0
marisse_ortho_undirected,189,255,180,0,-1,1,1
marisse_ortho_undirected,190,105,45,90,-1,1,0
marisse_ortho_undirected,191,155,145,0,-1,1,1
marisse_ortho_undirected,192,105,180,0,-1,1,1
marisse_ortho_undirected,193,205,145,0,-1,1,1
marisse_ortho_undirected,194,105,225,180,-1,0,1
marisse_ortho_undirected,195,255,315,45,-1,1,0
marisse_ortho_undirected,196,205,45,22,-1,1,0
marisse_ortho_undirected,197,155,180,90,-1,0,1
marisse_ortho_undirected,198,205,315,0,-1,1,1
marisse_ortho_undirected,199,105,180,0,-1,1,1
marisse_ortho_undirected,200,105,315,45,-1,1,0
marisse_ortho_undirected,201,255,315,0,-1,1,1
marisse_ortho_undirected,202,205,225,0,-1,1,1
marisse_ortho_undirected,203,205,90,0,-1,1,1
marisse_ortho_undirected,204,255,225,0,-1,1,1
marisse_ortho_undirected,205,205,180,0,-1,1,1
