message,trialNum,strength,center,delta,direction,answerSame,answerCorrect
marisse_flat_undirected_disconnected,102,155,270,0,-1,1,1
marisse_flat_undirected_disconnected,103,155,270,0,-1,1,1
marisse_flat_undirected_disconnected,104,205,180,45,-1,0,1
marisse_flat_undirected_disconnected,105,205,45,22,-1,1,0
marisse_flat_undirected_disconnected,106,105,225,0,-1,1,1
marisse_flat_undirected_disconnected,107,155,45,22,-1,1,0
marisse_flat_undirected_disconnected,108,155,270,0,-1,1,1
marisse_flat_undirected_disconnected,109,205,315,0,-1,1,1
marisse_flat_undirected_disconnected,110,105,0,22,-1,1,0
marisse_flat_undirected_disconnected,111,105,45,180,-1,0,1
marisse_flat_undirected_disconnected,112,255,180,0,-1,1,1
marisse_flat_undirected_disconnected,113,205,180,0,-1,1,1
marisse_flat_undirected_disconnected,114,105,145,22,-1,1,0
marisse_flat_undirected_disconnected,115,205,180,0,-1,1,1
marisse_flat_undirected_disconnected,116,155,315,0,-1,1,1
marisse_flat_undirected_disconnected,117,105,270,22,-1,1,0
marisse_flat_undirected_disconnected,118,255,90,22,-1,1,0
marisse_flat_undirected_disconnected,119,255,145,0,-1,1,1
marisse_flat_undirected_disconnected,120,205,180,180,-1,0,1
marisse_flat_undirected_disconnected,121,155,90,0,-1,1,1
marisse_flat_undirected_disconnected,122,255,225,0,-1,1,1
marisse_flat_undirected_disconnected,123,155,0,45,-1,1,0
marisse_flat_undirected_disconnected,124,105,45,45,-1,1,0
marisse_flat_undirected_disconnected,125,205,90,45,-1,0,1
marisse_flat_undirected_disconnected,126,105,270,0,-1,1,1
marisse_flat_undirected_disconnected,127,205,180,0,-1,1,1
marisse_flat_undirected_disconnected,128,105,270,180,-1,0,1
marisse_flat_undirected_disconnected,129,105,270,90,-1,0,1
marisse_flat_undirected_disconnected,130,105,0,180,-1,0,1
marisse_flat_undirected_disconnected,131,155,225,90,-1,0,1
marisse_flat_undirected_disconnected,132,255,90,0,-1,1,1
marisse_flat_undirected_disconnected,133,105,270,0,-1,1,1
marisse_flat_undirected_disconnected,134,255,315,45,-1,1,0
marisse_flat_undirected_disconnected,135,105,225,0,-1,1,1
marisse_flat_undirected_disconnected,136,255,0,0,-1,1,1
marisse_flat_undirected_disconnected,137,155,0,0,-1,1,1
marisse_flat_undirected_disconnected,138,205,315,0,-1,1,1
marisse_flat_undirected_disconnected,139,255,145,0,-1,1,1
marisse_flat_undirected_disconnected,140,205,90,0,-1,1,1
marisse_flat_undirected_disconnected,141,105,315,22,-1,1,0
marisse_flat_undirected_disconnected,142,105,45,0,-1,1,1
marisse_flat_undirected_disconnected,143,105,180,90,-1,0,1
marisse_flat_undirected_disconnected,144,255,225,45,-1,1,0
marisse_flat_undirected_disconnected,145,105,315,0,-1,1,1
marisse_flat_undirected_disconnected,146,105,315,180,-1,0,1
marisse_flat_undirected_disconnected,147,255,225,22,-1,1,0
marisse_flat_undirected_disconnected,148,155,315,45,-1,1,0
marisse_flat_undirected_disconnected,149,205,270,0,-1,1,1
marisse_flat_undirected_disconnected,150,205,0,45,-1,1,0
marisse_flat_undirected_disconnected,151,155,180,45,-1,0,1
marisse_flat_undirected_disconnected,152,105,315,0,-1,1,1
marisse_flat_undirected_disconnected,153,205,0,0,-1,1,1
marisse_flat_undirected_disconnected,154,255,315,22,-1,1,0
marisse_flat_undirected_disconnected,155,205,270,0,-1,1,1
marisse_flat_undirected_disconnected,156,155,180,0,-1,1,1
marisse_flat_undirected_disconnected,157,155,90,22,-1,1,0
marisse_flat_undirected_disconnected,158,255,90,0,-1,1,1
marisse_flat_undirected_disconnected,159,155,315,0,-1,1,1
marisse_flat_undirected_disconnected,160,205,225,180,-1,0,1
marisse_flat_undirected_disconnected,161,255,145,90,-1,0,1
marisse_flat_undirected_disconnected,162,255,315,0,-1,1,1
marisse_flat_undirected_disconnected,163,205,45,180,-1,0,1
marisse_flat_undirected_disconnected,164,155,145,0,-1,1,1
marisse_flat_undirected_disconnected,165,155,225,0,-1,1,1
marisse_flat_undirected_disconnected,166,205,315,0,-1,0,0
marisse_flat_undirected_disconnected,167,205,225,0,-1,1,1
marisse_flat_undirected_disconnected,168,205,145,0,-1,1,1
marisse_flat_undirected_disconnected,169,205,180,22,-1,0,1
marisse_flat_undirected_disconnected,170,155,225,0,-1,1,1
marisse_flat_undirected_disconnected,171,105,45,0,-1,1,1
marisse_flat_undirected_disconnected,172,255,270,0,-1,1,1
marisse_flat_undirected_disconnected,173,255,225,180,-1,0,1
marisse_flat_undirected_disconnected,174,205,225,0,-1,1,1
marisse_flat_undirected_disconnected,175,205,90,22,-1,1,0
marisse_flat_undirected_disconnected,176,105,145,0,-1,1,1
marisse_flat_undirected_disconnected,177,105,270,0,-1,1,1
marisse_flat_undirected_disconnected,178,255,0,0,-1,1,1
marisse_flat_undirected_disconnected,179,205,145,0,-1,1,1
marisse_flat_undirected_disconnected,180,205,270,0,-1,1,1
marisse_flat_undirected_disconnected,181,105,145,90,-1,1,0
marisse_flat_undirected_disconnected,182,105,90,0,-1,1,1
marisse_flat_undirected_disconnected,183,155,90,0,-1,1,1
marisse_flat_undirected_disconnected,184,105,180,45,-1,0,1
marisse_flat_undirected_disconnected,185,255,270,90,-1,0,1
marisse_flat_undirected_disconnected,186,255,180,0,-1,1,1
marisse_flat_undirected_disconnected,187,155,45,0,-1,1,1
marisse_flat_undirected_disconnected,188,205,145,180,-1,0,1
marisse_flat_undirected_disconnected,189,155,225,180,-1,0,1
marisse_flat_undirected_disconnected,190,255,145,0,-1,1,1
marisse_flat_undirected_disconnected,191,105,90,0,-1,1,1
marisse_flat_undirected_disconnected,192,205,180,90,-1,0,1
marisse_flat_undirected_disconnected,193,155,270,45,-1,0,1
marisse_flat_undirected_disconnected,194,205,270,0,-1,0,0
marisse_flat_undirected_disconnected,195,105,90,180,-1,0,1
marisse_flat_undirected_disconnected,196,155,180,180,-1,0,1
marisse_flat_undirected_disconnected,197,155,90,90,-1,0,1
marisse_flat_undirected_disconnected,198,255,180,90,-1,0,1
marisse_flat_undirected_disconnected,199,155,45,0,-1,1,1
marisse_flat_undirected_disconnected,200,155,180,0,-1,1,1
marisse_flat_undirected_disconnected,201,255,45,0,-1,1,1
marisse_flat_undirected_disconnected,202,255,0,0,-1,1,1
marisse_flat_undirected_disconnected,203,205,0,22,-1,1,0
